rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,checkout,late,rented_again
566248,393514,mobile,ended,103.0,,,Late 60-120 min,come later,Parking
566266,413273,mobile,ended,31.0,,,Late 30-60 min,come later,Parking
566341,376791,connect,ended,-16.0,,,Early,come earlier,Parking
566496,314326,mobile,ended,-444.0,,,Early,come earlier,Parking
566505,410915,mobile,canceled,,,,Early,come earlier,Parking
566543,372689,mobile,ended,31.0,,,Late 30-60 min,come later,Parking
566646,403254,connect,ended,117.0,,,Late 60-120 min,come later,Parking
566692,323562,mobile,ended,-143.0,,,Early,come earlier,Parking
566837,315607,mobile,ended,,,,Early,come earlier,Parking
566850,400181,mobile,ended,16.0,561893.0,720.0,Late under 30 min,come later,rented again
566913,386690,mobile,canceled,,,,Early,come earlier,Parking
567093,415726,mobile,ended,-2.0,565126.0,270.0,Early,come earlier,rented again
567230,311607,mobile,ended,13.0,,,Late under 30 min,come later,Parking
567306,308802,mobile,ended,704.0,,,Late more than 180 min,come later,Parking
567327,365423,mobile,ended,-126.0,,,Early,come earlier,Parking
567345,347222,mobile,canceled,,,,Early,come earlier,Parking
567371,317572,connect,ended,-114.0,568169.0,120.0,Early,come earlier,rented again
567389,397217,connect,canceled,,564542.0,0.0,Early,come earlier,rented again
567402,319365,mobile,ended,21.0,,,Late under 30 min,come later,Parking
567481,338052,mobile,ended,106.0,,,Late 60-120 min,come later,Parking
567522,401422,mobile,ended,154.0,,,Late 120-180 min,come later,Parking
567611,338507,mobile,ended,27.0,,,Late under 30 min,come later,Parking
567644,216701,mobile,ended,-1408.0,565921.0,210.0,Early,come earlier,rented again
567795,405005,connect,ended,-68.0,560343.0,210.0,Early,come earlier,rented again
567953,342738,mobile,canceled,,,,Early,come earlier,Parking
568107,277354,mobile,canceled,,,,Early,come earlier,Parking
568114,377254,mobile,ended,43.0,,,Late 30-60 min,come later,Parking
568136,338728,mobile,ended,24.0,,,Late under 30 min,come later,Parking
568172,379272,mobile,ended,5.0,,,Late under 30 min,come later,Parking
568199,308435,mobile,ended,70.0,,,Late 60-120 min,come later,Parking
568224,381499,connect,ended,-93.0,562174.0,0.0,Early,come earlier,rented again
568256,323762,mobile,ended,41.0,,,Late 30-60 min,come later,Parking
568358,271173,mobile,ended,1453.0,,,Late more than 180 min,come later,Parking
568530,371672,mobile,ended,-509.0,,,Early,come earlier,Parking
568731,290109,mobile,canceled,,,,Early,come earlier,Parking
568752,161266,mobile,ended,-97.0,,,Early,come earlier,Parking
568882,413011,mobile,ended,,,,Early,come earlier,Parking
568945,194120,mobile,ended,1.0,,,Late under 30 min,come later,Parking
568997,310681,connect,ended,17.0,,,Late under 30 min,come later,Parking
569111,339174,mobile,ended,32.0,,,Late 30-60 min,come later,Parking
569141,379462,mobile,ended,-99.0,557980.0,120.0,Early,come earlier,rented again
569151,412682,mobile,ended,473.0,,,Late more than 180 min,come later,Parking
569276,405420,mobile,ended,-62.0,,,Early,come earlier,Parking
569828,408744,connect,ended,-890.0,,,Early,come earlier,Parking
569903,272724,mobile,ended,17.0,,,Late under 30 min,come later,Parking
569904,305452,mobile,canceled,,,,Early,come earlier,Parking
569963,383344,connect,ended,61.0,,,Late 60-120 min,come later,Parking
569976,347873,connect,ended,1394.0,,,Late more than 180 min,come later,Parking
570302,330548,mobile,ended,11.0,,,Late under 30 min,come later,Parking
570330,361878,mobile,canceled,,,,Early,come earlier,Parking
570612,278821,mobile,ended,7.0,,,Late under 30 min,come later,Parking
570627,396643,mobile,ended,-646.0,,,Early,come earlier,Parking
570904,413389,mobile,ended,,,,Early,come earlier,Parking
570929,257604,mobile,ended,-82.0,,,Early,come earlier,Parking
570936,176527,mobile,ended,-174.0,,,Early,come earlier,Parking
571018,371625,mobile,ended,25.0,549891.0,150.0,Late under 30 min,come later,rented again
571191,413896,mobile,ended,-29.0,572986.0,60.0,Early,come earlier,rented again
571211,376356,mobile,ended,119.0,,,Late 60-120 min,come later,Parking
571312,347483,mobile,ended,5.0,,,Late under 30 min,come later,Parking
571314,342749,mobile,ended,58.0,,,Late 30-60 min,come later,Parking
571442,230201,connect,canceled,,,,Early,come earlier,Parking
571709,371632,connect,ended,-38.0,568753.0,480.0,Early,come earlier,rented again
571768,378757,mobile,canceled,,,,Early,come earlier,Parking
571801,399120,mobile,canceled,,,,Early,come earlier,Parking
571921,299017,connect,ended,-15.0,,,Early,come earlier,Parking
571976,335276,connect,canceled,,,,Early,come earlier,Parking
572043,409274,mobile,ended,-29.0,,,Early,come earlier,Parking
572240,353871,mobile,ended,-117.0,,,Early,come earlier,Parking
572391,267021,mobile,ended,-130.0,,,Early,come earlier,Parking
572500,399596,mobile,ended,-45.0,,,Early,come earlier,Parking
572561,412603,mobile,ended,3820.0,,,Late more than 180 min,come later,Parking
572745,381499,connect,ended,188.0,,,Late more than 180 min,come later,Parking
572793,397599,mobile,ended,206.0,,,Late more than 180 min,come later,Parking
572992,376840,connect,ended,-184.0,,,Early,come earlier,Parking
573572,401712,mobile,ended,23.0,,,Late under 30 min,come later,Parking
573738,320394,mobile,ended,20.0,,,Late under 30 min,come later,Parking
573876,349678,connect,canceled,,,,Early,come earlier,Parking
566304,362241,connect,ended,-1359.0,,,Early,come earlier,Parking
566434,379145,mobile,canceled,,,,Early,come earlier,Parking
566547,408243,mobile,canceled,,,,Early,come earlier,Parking
566633,397861,mobile,ended,-172.0,,,Early,come earlier,Parking
566655,212965,connect,ended,-69.0,,,Early,come earlier,Parking
566917,345552,connect,canceled,,,,Early,come earlier,Parking
566928,404213,mobile,ended,-3030.0,,,Early,come earlier,Parking
566964,377603,mobile,ended,,,,Early,come earlier,Parking
567032,412464,mobile,canceled,,,,Early,come earlier,Parking
567122,388795,mobile,canceled,,,,Early,come earlier,Parking
567165,311943,mobile,ended,-5.0,569360.0,570.0,Early,come earlier,rented again
567364,403871,mobile,ended,-5.0,560535.0,450.0,Early,come earlier,rented again
556416,405897,mobile,ended,-6.0,,,Early,come earlier,Parking
556491,390608,connect,ended,,,,Early,come earlier,Parking
556513,385625,connect,ended,-68.0,,,Early,come earlier,Parking
556604,366287,connect,ended,-82.0,,,Early,come earlier,Parking
556651,378754,connect,ended,-61.0,,,Early,come earlier,Parking
556664,372058,mobile,ended,1465.0,,,Late more than 180 min,come later,Parking
556710,410052,mobile,ended,70.0,,,Late 60-120 min,come later,Parking
556761,226932,mobile,ended,142.0,,,Late 120-180 min,come later,Parking
556777,357860,connect,ended,20.0,,,Late under 30 min,come later,Parking
556827,396075,mobile,ended,-64.0,,,Early,come earlier,Parking
556850,346952,mobile,ended,48.0,553865.0,30.0,Late 30-60 min,come later,rented again
556890,270665,mobile,ended,25.0,,,Late under 30 min,come later,Parking
557086,398733,mobile,ended,4.0,555668.0,0.0,Late under 30 min,come later,rented again
557202,305189,mobile,canceled,,,,Early,come earlier,Parking
557211,348294,connect,ended,-66.0,,,Early,come earlier,Parking
557222,308906,mobile,ended,-15.0,,,Early,come earlier,Parking
557279,382060,mobile,ended,57.0,547290.0,120.0,Late 30-60 min,come later,rented again
557337,324451,mobile,canceled,,,,Early,come earlier,Parking
557353,218964,mobile,ended,324.0,,,Late more than 180 min,come later,Parking
557446,393172,connect,ended,9.0,,,Late under 30 min,come later,Parking
557447,365266,connect,ended,10.0,,,Late under 30 min,come later,Parking
557463,366037,connect,ended,54.0,,,Late 30-60 min,come later,Parking
557467,317572,connect,ended,-77.0,,,Early,come earlier,Parking
557490,394424,mobile,ended,67.0,,,Late 60-120 min,come later,Parking
557574,406475,mobile,ended,143.0,,,Late 120-180 min,come later,Parking
557607,346423,mobile,canceled,,,,Early,come earlier,Parking
557684,413333,mobile,ended,84.0,,,Late 60-120 min,come later,Parking
557733,378239,mobile,canceled,,,,Early,come earlier,Parking
557781,410956,mobile,ended,20.0,,,Late under 30 min,come later,Parking
557853,356106,connect,ended,11.0,,,Late under 30 min,come later,Parking
557908,409114,mobile,ended,139.0,,,Late 120-180 min,come later,Parking
557919,414349,mobile,ended,62.0,,,Late 60-120 min,come later,Parking
557920,282433,mobile,ended,7.0,,,Late under 30 min,come later,Parking
557930,400886,mobile,ended,56.0,553320.0,450.0,Late 30-60 min,come later,rented again
557942,329331,mobile,ended,,,,Early,come earlier,Parking
558144,298611,mobile,ended,9.0,,,Late under 30 min,come later,Parking
558172,413590,mobile,ended,1666.0,,,Late more than 180 min,come later,Parking
558190,392635,mobile,ended,148.0,,,Late 120-180 min,come later,Parking
558240,309227,mobile,ended,9.0,,,Late under 30 min,come later,Parking
558305,348400,mobile,ended,-105.0,,,Early,come earlier,Parking
558323,404493,mobile,ended,61.0,,,Late 60-120 min,come later,Parking
558366,377594,mobile,ended,275.0,,,Late more than 180 min,come later,Parking
558384,281915,mobile,ended,-142.0,,,Early,come earlier,Parking
558401,367302,connect,canceled,,,,Early,come earlier,Parking
558463,367608,connect,ended,127.0,,,Late 120-180 min,come later,Parking
558500,231676,mobile,ended,4.0,,,Late under 30 min,come later,Parking
558545,387265,mobile,ended,4.0,,,Late under 30 min,come later,Parking
558628,396435,connect,canceled,,550343.0,420.0,Early,come earlier,rented again
558755,362571,mobile,canceled,,,,Early,come earlier,Parking
558802,381233,mobile,ended,181.0,,,Late more than 180 min,come later,Parking
558952,279740,mobile,ended,-110.0,,,Early,come earlier,Parking
559187,338667,mobile,ended,80.0,,,Late 60-120 min,come later,Parking
559307,300102,mobile,ended,116.0,,,Late 60-120 min,come later,Parking
559354,388217,mobile,ended,-17.0,,,Early,come earlier,Parking
559496,291307,mobile,ended,42.0,,,Late 30-60 min,come later,Parking
559512,248300,connect,ended,58.0,552427.0,0.0,Late 30-60 min,come later,rented again
559616,337414,connect,ended,80.0,,,Late 60-120 min,come later,Parking
559649,413075,mobile,ended,,,,Early,come earlier,Parking
559730,314069,mobile,ended,,,,Early,come earlier,Parking
559733,326708,mobile,ended,-23.0,554230.0,180.0,Early,come earlier,rented again
559818,413786,mobile,ended,57.0,,,Late 30-60 min,come later,Parking
559873,341630,mobile,ended,79.0,558883.0,240.0,Late 60-120 min,come later,rented again
559918,381857,connect,canceled,,558338.0,120.0,Early,come earlier,rented again
559985,313369,mobile,ended,-7.0,,,Early,come earlier,Parking
560040,317683,mobile,ended,-23.0,,,Early,come earlier,Parking
560185,406784,mobile,ended,-15.0,,,Early,come earlier,Parking
560203,379181,mobile,ended,52.0,,,Late 30-60 min,come later,Parking
560245,362101,mobile,ended,16.0,,,Late under 30 min,come later,Parking
560273,275364,connect,canceled,,553244.0,240.0,Early,come earlier,rented again
560427,411516,mobile,ended,,,,Early,come earlier,Parking
560495,351787,mobile,ended,153.0,,,Late 120-180 min,come later,Parking
560614,376239,mobile,ended,-37.0,,,Early,come earlier,Parking
560835,410133,mobile,ended,17.0,,,Late under 30 min,come later,Parking
561009,297973,mobile,ended,64.0,,,Late 60-120 min,come later,Parking
561065,369190,mobile,ended,-249.0,,,Early,come earlier,Parking
554590,319866,mobile,ended,,,,Early,come earlier,Parking
554669,356061,mobile,ended,1.0,,,Late under 30 min,come later,Parking
554978,389463,mobile,ended,176.0,,,Late 120-180 min,come later,Parking
555019,333303,mobile,ended,-88.0,,,Early,come earlier,Parking
555038,193354,mobile,ended,,,,Early,come earlier,Parking
555061,228732,mobile,ended,62.0,,,Late 60-120 min,come later,Parking
555077,404542,mobile,ended,76.0,,,Late 60-120 min,come later,Parking
555190,194356,mobile,ended,0.0,559148.0,510.0,Late under 30 min,come earlier,rented again
555285,248604,mobile,ended,15.0,,,Late under 30 min,come later,Parking
555299,371572,connect,ended,641.0,549796.0,0.0,Late more than 180 min,come later,rented again
555366,320334,mobile,ended,44.0,,,Late 30-60 min,come later,Parking
555489,372647,mobile,ended,155.0,,,Late 120-180 min,come later,Parking
555571,396649,mobile,ended,64.0,,,Late 60-120 min,come later,Parking
555631,397752,mobile,ended,-64.0,,,Early,come earlier,Parking
555648,333107,mobile,ended,257.0,,,Late more than 180 min,come later,Parking
555667,409654,mobile,ended,68.0,,,Late 60-120 min,come later,Parking
555717,349411,mobile,ended,360.0,,,Late more than 180 min,come later,Parking
555786,348294,connect,ended,-168.0,,,Early,come earlier,Parking
555889,394656,connect,ended,-120.0,,,Early,come earlier,Parking
555976,405841,mobile,ended,40.0,,,Late 30-60 min,come later,Parking
555982,325350,mobile,ended,,,,Early,come earlier,Parking
556000,405122,mobile,canceled,,,,Early,come earlier,Parking
556165,400952,mobile,canceled,,,,Early,come earlier,Parking
556202,392169,mobile,canceled,,,,Early,come earlier,Parking
556340,280562,mobile,ended,14.0,,,Late under 30 min,come later,Parking
556400,212965,connect,canceled,,,,Early,come earlier,Parking
556410,394335,mobile,ended,-236.0,,,Early,come earlier,Parking
556436,348685,mobile,ended,-4.0,,,Early,come earlier,Parking
556474,371632,connect,ended,118.0,,,Late 60-120 min,come later,Parking
556590,383105,mobile,canceled,,,,Early,come earlier,Parking
556715,310263,mobile,ended,-19.0,,,Early,come earlier,Parking
556725,362187,connect,ended,-633.0,554183.0,210.0,Early,come earlier,rented again
556812,376311,connect,ended,91.0,,,Late 60-120 min,come later,Parking
556826,275994,mobile,ended,99.0,,,Late 60-120 min,come later,Parking
567771,414132,mobile,ended,-54.0,,,Early,come earlier,Parking
567800,414501,mobile,ended,,,,Early,come earlier,Parking
567832,413098,mobile,canceled,,,,Early,come earlier,Parking
567841,380239,connect,ended,90.0,,,Late 60-120 min,come later,Parking
567869,221634,mobile,canceled,,,,Early,come earlier,Parking
567960,376677,connect,ended,-92.0,,,Early,come earlier,Parking
567961,227386,mobile,ended,8.0,,,Late under 30 min,come later,Parking
567964,298466,mobile,ended,-22.0,527165.0,150.0,Early,come earlier,rented again
568020,400165,mobile,canceled,,,,Early,come earlier,Parking
568177,373864,connect,ended,-143.0,,,Early,come earlier,Parking
568203,369728,mobile,ended,-195.0,,,Early,come earlier,Parking
568285,416262,mobile,canceled,,,,Early,come earlier,Parking
568314,370997,connect,ended,179.0,,,Late 120-180 min,come later,Parking
568352,413409,mobile,ended,-17.0,,,Early,come earlier,Parking
568431,272724,mobile,ended,57.0,,,Late 30-60 min,come later,Parking
568455,382302,connect,ended,-35.0,574639.0,660.0,Early,come earlier,rented again
568579,349678,connect,canceled,,,,Early,come earlier,Parking
568632,248064,mobile,ended,-190.0,,,Early,come earlier,Parking
568853,335276,connect,canceled,,560375.0,690.0,Early,come earlier,rented again
569099,414028,mobile,ended,,,,Early,come earlier,Parking
569165,404595,mobile,ended,-33.0,,,Early,come earlier,Parking
569285,371828,mobile,ended,99.0,,,Late 60-120 min,come later,Parking
569302,411746,mobile,canceled,,,,Early,come earlier,Parking
569533,390166,mobile,ended,-127.0,,,Early,come earlier,Parking
569714,397217,connect,ended,-230.0,,,Early,come earlier,Parking
569727,410956,mobile,ended,47.0,,,Late 30-60 min,come later,Parking
569890,383237,mobile,canceled,,,,Early,come earlier,Parking
570013,383344,connect,ended,33.0,569963.0,360.0,Late 30-60 min,come later,rented again
570116,367507,mobile,ended,-118.0,,,Early,come earlier,Parking
570345,364652,connect,canceled,,,,Early,come earlier,Parking
570355,411807,mobile,ended,-2.0,,,Early,come earlier,Parking
570643,359294,mobile,canceled,,,,Early,come earlier,Parking
570837,400333,mobile,ended,-41.0,,,Early,come earlier,Parking
571151,291982,mobile,ended,5.0,,,Late under 30 min,come later,Parking
571625,375273,mobile,ended,-141.0,,,Early,come earlier,Parking
571780,288973,mobile,ended,-125.0,,,Early,come earlier,Parking
571945,277354,mobile,ended,,,,Early,come earlier,Parking
572105,393406,mobile,ended,,,,Early,come earlier,Parking
572535,401387,mobile,canceled,,,,Early,come earlier,Parking
572612,358982,connect,canceled,,,,Early,come earlier,Parking
573010,411700,mobile,canceled,,,,Early,come earlier,Parking
573264,373893,connect,ended,76.0,,,Late 60-120 min,come later,Parking
573291,387223,mobile,ended,32.0,,,Late 30-60 min,come later,Parking
573364,298493,mobile,ended,,,,Early,come earlier,Parking
573460,347208,connect,ended,-1.0,572521.0,0.0,Early,come earlier,rented again
573770,356106,connect,ended,-14.0,573913.0,390.0,Early,come earlier,rented again
573848,386413,connect,canceled,,,,Early,come earlier,Parking
574267,321170,mobile,ended,13.0,,,Late under 30 min,come later,Parking
574361,370793,mobile,ended,115.0,,,Late 60-120 min,come later,Parking
574547,247971,mobile,ended,28.0,,,Late under 30 min,come later,Parking
574844,346486,mobile,ended,-28.0,,,Early,come earlier,Parking
575048,176527,mobile,ended,262.0,,,Late more than 180 min,come later,Parking
575138,391287,mobile,ended,136.0,,,Late 120-180 min,come later,Parking
575351,312078,connect,ended,2.0,,,Late under 30 min,come later,Parking
575488,311376,mobile,canceled,,,,Early,come earlier,Parking
567746,399689,mobile,ended,101.0,,,Late 60-120 min,come later,Parking
567950,353281,mobile,ended,-59.0,,,Early,come earlier,Parking
568037,336629,mobile,ended,82.0,,,Late 60-120 min,come later,Parking
568123,380866,mobile,ended,-8.0,,,Early,come earlier,Parking
568170,406784,mobile,canceled,,,,Early,come earlier,Parking
568234,176527,mobile,ended,70.0,,,Late 60-120 min,come later,Parking
568278,351549,connect,ended,355.0,565967.0,510.0,Late more than 180 min,come later,rented again
568428,351660,connect,canceled,,563040.0,0.0,Early,come earlier,rented again
568435,412590,mobile,ended,-12.0,,,Early,come earlier,Parking
568585,351660,connect,ended,-45.0,563040.0,90.0,Early,come earlier,rented again
568618,382836,mobile,ended,-25.0,,,Early,come earlier,Parking
568660,380345,mobile,ended,186.0,,,Late more than 180 min,come later,Parking
568696,415982,mobile,ended,-16.0,,,Early,come earlier,Parking
568717,340060,mobile,ended,8.0,,,Late under 30 min,come later,Parking
568789,402153,mobile,ended,-88.0,568035.0,720.0,Early,come earlier,rented again
568799,416360,mobile,ended,189.0,,,Late more than 180 min,come later,Parking
568906,350008,mobile,ended,14.0,,,Late under 30 min,come later,Parking
569012,314069,mobile,ended,,,,Early,come earlier,Parking
569063,412337,connect,canceled,,,,Early,come earlier,Parking
569233,387278,mobile,canceled,,,,Early,come earlier,Parking
569282,381481,mobile,ended,68.0,565511.0,510.0,Late 60-120 min,come later,rented again
569307,167490,mobile,ended,-22.0,,,Early,come earlier,Parking
569559,404923,mobile,ended,211.0,,,Late more than 180 min,come later,Parking
569571,367507,mobile,canceled,,,,Early,come earlier,Parking
569626,265917,mobile,ended,8.0,,,Late under 30 min,come later,Parking
569663,283618,mobile,ended,-1208.0,,,Early,come earlier,Parking
569871,375770,mobile,ended,30.0,,,Late 30-60 min,come later,Parking
569967,275062,connect,ended,75.0,,,Late 60-120 min,come later,Parking
569982,393406,mobile,canceled,,,,Early,come earlier,Parking
570223,184533,mobile,ended,39.0,,,Late 30-60 min,come later,Parking
570338,281341,mobile,ended,-43.0,,,Early,come earlier,Parking
570361,387124,mobile,canceled,,,,Early,come earlier,Parking
570366,290726,connect,ended,-187.0,,,Early,come earlier,Parking
570646,295830,connect,ended,110.0,,,Late 60-120 min,come later,Parking
570687,375553,mobile,ended,-29.0,,,Early,come earlier,Parking
570713,411578,mobile,ended,,566615.0,420.0,Early,come earlier,rented again
570897,280805,connect,ended,-69.0,,,Early,come earlier,Parking
570932,381481,mobile,ended,58.0,,,Late 30-60 min,come later,Parking
570970,296967,connect,ended,-83.0,,,Early,come earlier,Parking
570994,375144,mobile,ended,,,,Early,come earlier,Parking
571025,381754,mobile,ended,-920.0,,,Early,come earlier,Parking
571086,406256,mobile,ended,,,,Early,come earlier,Parking
571184,326040,mobile,ended,-1069.0,,,Early,come earlier,Parking
571607,374360,connect,ended,-5.0,570644.0,0.0,Early,come earlier,rented again
571797,338647,mobile,canceled,,570367.0,630.0,Early,come earlier,rented again
572160,382521,mobile,ended,10.0,,,Late under 30 min,come later,Parking
572194,259297,mobile,ended,931.0,,,Late more than 180 min,come later,Parking
572219,270091,mobile,ended,-128.0,,,Early,come earlier,Parking
572236,390467,connect,ended,-88.0,,,Early,come earlier,Parking
572514,411901,mobile,ended,-71.0,,,Early,come earlier,Parking
572554,397217,connect,ended,114.0,,,Late 60-120 min,come later,Parking
572619,273214,mobile,ended,,,,Early,come earlier,Parking
566564,347556,mobile,canceled,,,,Early,come earlier,Parking
566621,227042,mobile,ended,52.0,,,Late 30-60 min,come later,Parking
566911,403250,connect,ended,-89.0,,,Early,come earlier,Parking
566930,364882,connect,ended,-106.0,,,Early,come earlier,Parking
567269,392763,mobile,ended,-90.0,,,Early,come earlier,Parking
567290,308565,mobile,ended,19.0,,,Late under 30 min,come later,Parking
567467,290600,connect,ended,6.0,,,Late under 30 min,come later,Parking
567507,369381,mobile,ended,-82.0,,,Early,come earlier,Parking
567535,368391,mobile,ended,65.0,539310.0,30.0,Late 60-120 min,come later,rented again
567634,416081,mobile,ended,445.0,,,Late more than 180 min,come later,Parking
567714,256882,mobile,ended,2.0,,,Late under 30 min,come later,Parking
567793,255576,connect,canceled,,,,Early,come earlier,Parking
567864,411098,mobile,ended,97.0,,,Late 60-120 min,come later,Parking
567887,336416,connect,canceled,,,,Early,come earlier,Parking
567918,378072,connect,ended,55.0,,,Late 30-60 min,come later,Parking
567951,315969,mobile,ended,-116.0,,,Early,come earlier,Parking
568022,400184,mobile,ended,,,,Early,come earlier,Parking
568106,392805,mobile,ended,-82.0,,,Early,come earlier,Parking
568204,300218,mobile,ended,-4.0,,,Early,come earlier,Parking
568216,404542,mobile,ended,651.0,,,Late more than 180 min,come later,Parking
568272,317613,mobile,ended,515.0,,,Late more than 180 min,come later,Parking
568392,350173,mobile,canceled,,,,Early,come earlier,Parking
568416,336935,connect,ended,2.0,559824.0,630.0,Late under 30 min,come later,rented again
568421,410521,mobile,ended,98.0,554767.0,180.0,Late 60-120 min,come later,rented again
568490,276218,mobile,ended,105.0,,,Late 60-120 min,come later,Parking
568516,371886,mobile,ended,-23.0,,,Early,come earlier,Parking
568572,363822,mobile,ended,4.0,,,Late under 30 min,come later,Parking
568649,378003,connect,ended,52.0,572385.0,90.0,Late 30-60 min,come later,rented again
568674,415008,mobile,canceled,,,,Early,come earlier,Parking
568683,416028,mobile,ended,38.0,,,Late 30-60 min,come later,Parking
568704,385628,connect,ended,49.0,563946.0,630.0,Late 30-60 min,come later,rented again
568708,275364,connect,ended,39.0,563004.0,0.0,Late 30-60 min,come later,rented again
568895,371229,mobile,ended,147.0,,,Late 120-180 min,come later,Parking
568993,370513,mobile,ended,18.0,528782.0,30.0,Late under 30 min,come later,rented again
569060,367535,mobile,ended,212.0,,,Late more than 180 min,come later,Parking
569144,406609,mobile,canceled,,,,Early,come earlier,Parking
569171,392479,mobile,ended,-59.0,,,Early,come earlier,Parking
569404,375166,mobile,ended,-66.0,,,Early,come earlier,Parking
569504,337219,connect,ended,-317.0,555979.0,660.0,Early,come earlier,rented again
569542,343329,mobile,ended,9.0,,,Late under 30 min,come later,Parking
569652,413671,mobile,ended,134.0,,,Late 120-180 min,come later,Parking
569654,415882,mobile,ended,,,,Early,come earlier,Parking
569788,228792,mobile,ended,174.0,,,Late 120-180 min,come later,Parking
569818,361055,mobile,ended,-5.0,506459.0,510.0,Early,come earlier,rented again
569847,354515,mobile,ended,150.0,,,Late 120-180 min,come later,Parking
570071,404175,mobile,ended,16.0,,,Late under 30 min,come later,Parking
570210,340703,mobile,canceled,,,,Early,come earlier,Parking
570457,377302,mobile,ended,,,,Early,come earlier,Parking
570487,344576,mobile,ended,-60.0,,,Early,come earlier,Parking
570699,405856,mobile,ended,67.0,,,Late 60-120 min,come later,Parking
570851,189142,mobile,ended,-88.0,,,Early,come earlier,Parking
571454,343003,mobile,ended,,,,Early,come earlier,Parking
571598,268787,mobile,canceled,,,,Early,come earlier,Parking
571707,359099,mobile,ended,179.0,,,Late 120-180 min,come later,Parking
572249,317298,connect,ended,-90.0,,,Early,come earlier,Parking
548815,379704,mobile,ended,,,,Early,come earlier,Parking
548976,325139,mobile,ended,49.0,,,Late 30-60 min,come later,Parking
548987,354896,mobile,ended,-67.0,,,Early,come earlier,Parking
549019,349894,connect,ended,32.0,,,Late 30-60 min,come later,Parking
549043,406362,mobile,ended,403.0,,,Late more than 180 min,come later,Parking
549060,406575,mobile,ended,361.0,,,Late more than 180 min,come later,Parking
549087,399205,mobile,ended,-34.0,,,Early,come earlier,Parking
549104,325328,mobile,canceled,,,,Early,come earlier,Parking
549164,401976,mobile,ended,-38.0,,,Early,come earlier,Parking
549185,391400,mobile,ended,1527.0,,,Late more than 180 min,come later,Parking
549427,355097,connect,ended,21.0,,,Late under 30 min,come later,Parking
549439,408366,mobile,canceled,,,,Early,come earlier,Parking
549567,364907,connect,ended,6.0,,,Late under 30 min,come later,Parking
549630,360548,mobile,ended,-13.0,,,Early,come earlier,Parking
549712,410594,mobile,ended,56.0,,,Late 30-60 min,come later,Parking
549762,280227,connect,ended,-170.0,551649.0,90.0,Early,come earlier,rented again
549944,377509,mobile,canceled,,,,Early,come earlier,Parking
549962,401869,connect,ended,486.0,,,Late more than 180 min,come later,Parking
550001,404129,connect,canceled,,,,Early,come earlier,Parking
550018,411546,mobile,ended,-69.0,,,Early,come earlier,Parking
550038,192575,connect,ended,19.0,,,Late under 30 min,come later,Parking
550052,183974,mobile,ended,3.0,,,Late under 30 min,come later,Parking
550091,248034,mobile,ended,-73.0,,,Early,come earlier,Parking
550125,412262,mobile,ended,,,,Early,come earlier,Parking
550132,407488,mobile,ended,,,,Early,come earlier,Parking
550137,189031,mobile,ended,441.0,,,Late more than 180 min,come later,Parking
550336,412464,mobile,ended,23.0,,,Late under 30 min,come later,Parking
550377,190291,connect,ended,-5.0,,,Early,come earlier,Parking
550380,410145,mobile,ended,32.0,,,Late 30-60 min,come later,Parking
550442,374741,connect,ended,78.0,555908.0,180.0,Late 60-120 min,come later,rented again
550492,408214,mobile,ended,-102.0,,,Early,come earlier,Parking
550585,384040,connect,ended,42.0,,,Late 30-60 min,come later,Parking
550608,389923,mobile,ended,-28.0,,,Early,come earlier,Parking
550826,346210,mobile,canceled,,,,Early,come earlier,Parking
550923,245154,connect,canceled,,549765.0,630.0,Early,come earlier,rented again
551037,334262,mobile,ended,1418.0,,,Late more than 180 min,come later,Parking
551106,208090,mobile,canceled,,,,Early,come earlier,Parking
551161,363310,mobile,canceled,,,,Early,come earlier,Parking
551173,389018,mobile,ended,-6.0,,,Early,come earlier,Parking
551282,282159,mobile,ended,62.0,,,Late 60-120 min,come later,Parking
551292,381914,mobile,ended,-472.0,,,Early,come earlier,Parking
551407,401390,mobile,canceled,,,,Early,come earlier,Parking
551472,409345,mobile,ended,6.0,,,Late under 30 min,come later,Parking
551519,339475,mobile,canceled,,,,Early,come earlier,Parking
551523,310049,mobile,ended,-20.0,,,Early,come earlier,Parking
551577,173376,mobile,ended,-158.0,,,Early,come earlier,Parking
551586,391598,mobile,ended,65.0,,,Late 60-120 min,come later,Parking
551687,223143,mobile,ended,52.0,,,Late 30-60 min,come later,Parking
551696,380886,mobile,canceled,,,,Early,come earlier,Parking
551698,373893,connect,canceled,,,,Early,come earlier,Parking
551702,403823,mobile,ended,-46.0,,,Early,come earlier,Parking
552192,398152,connect,ended,153.0,,,Late 120-180 min,come later,Parking
552206,372027,mobile,ended,-13.0,,,Early,come earlier,Parking
552283,315040,mobile,ended,46.0,,,Late 30-60 min,come later,Parking
567589,371282,mobile,ended,37.0,,,Late 30-60 min,come later,Parking
567643,310110,mobile,ended,310.0,,,Late more than 180 min,come later,Parking
567666,258837,mobile,ended,12.0,,,Late under 30 min,come later,Parking
567678,244386,mobile,ended,17.0,,,Late under 30 min,come later,Parking
567748,316817,mobile,canceled,,560395.0,690.0,Early,come earlier,rented again
567815,404175,mobile,ended,65.0,,,Late 60-120 min,come later,Parking
567836,197014,mobile,ended,42.0,,,Late 30-60 min,come later,Parking
